text,intent
summarize the report,docs.summarize
summarize the architecture document,docs.summarize
summarize the meeting notes,docs.summarize
summarize the client proposal,docs.summarize
summarize the attached PDF,docs.summarize
summarize the sprint retro doc,docs.summarize
summarize the design brief,docs.summarize
summarize the onboarding guide,docs.summarize
summarize the research document,docs.summarize
summarize the contract draft,docs.summarize
summarize the product spec,docs.summarize
summarize the incident report,docs.summarize
summarize the roadmap,docs.summarize
summarize the budget narrative,docs.summarize
summarize the release document,docs.summarize
summarize the planning notes,docs.summarize
summarize the shared Google Doc,docs.summarize
give me the main points of the project document,docs.summarize
give me the main points of the requirements doc,docs.summarize
give me the main points of the policy file,docs.summarize
give me the main points of the report,docs.summarize
give me the main points of the architecture document,docs.summarize
give me the main points of the meeting notes,docs.summarize
give me the main points of the client proposal,docs.summarize
give me the main points of the attached PDF,docs.summarize
give me the main points of the sprint retro doc,docs.summarize
give me the main points of the design brief,docs.summarize
give me the main points of the onboarding guide,docs.summarize
give me the main points of the research document,docs.summarize
give me the main points of the contract draft,docs.summarize
give me the main points of the product spec,docs.summarize
give me the main points of the incident report,docs.summarize
give me the main points of the roadmap,docs.summarize
give me the main points of the budget narrative,docs.summarize
give me the main points of the release document,docs.summarize
give me the main points of the planning notes,docs.summarize
give me the main points of the shared Google Doc,docs.summarize
what are the key takeaways from the project document,docs.summarize
what are the key takeaways from the requirements doc,docs.summarize
what are the key takeaways from the policy file,docs.summarize
what are the key takeaways from the report,docs.summarize
what are the key takeaways from the architecture document,docs.summarize
what are the key takeaways from the meeting notes,docs.summarize
what are the key takeaways from the client proposal,docs.summarize
what are the key takeaways from the attached PDF,docs.summarize
what are the key takeaways from the sprint retro doc,docs.summarize
what are the key takeaways from the design brief,docs.summarize
what are the key takeaways from the onboarding guide,docs.summarize
what are the key takeaways from the research document,docs.summarize
what are the key takeaways from the contract draft,docs.summarize
what are the key takeaways from the product spec,docs.summarize
what are the key takeaways from the incident report,docs.summarize
what are the key takeaways from the roadmap,docs.summarize
what are the key takeaways from the budget narrative,docs.summarize
what are the key takeaways from the release document,docs.summarize
what are the key takeaways from the planning notes,docs.summarize
what are the key takeaways from the shared Google Doc,docs.summarize
condense the project document,docs.summarize
condense the requirements doc,docs.summarize
condense the policy file,docs.summarize
condense the report,docs.summarize
condense the architecture document,docs.summarize
condense the meeting notes,docs.summarize
condense the client proposal,docs.summarize
condense the attached PDF,docs.summarize
condense the sprint retro doc,docs.summarize
condense the design brief,docs.summarize
condense the onboarding guide,docs.summarize
condense the research document,docs.summarize
condense the contract draft,docs.summarize
condense the product spec,docs.summarize
condense the incident report,docs.summarize
condense the roadmap,docs.summarize
condense the budget narrative,docs.summarize
condense the release document,docs.summarize
condense the planning notes,docs.summarize
condense the shared Google Doc,docs.summarize
pull out the important bits from the project document,docs.summarize
pull out the important bits from the requirements doc,docs.summarize
pull out the important bits from the policy file,docs.summarize
pull out the important bits from the report,docs.summarize
pull out the important bits from the architecture document,docs.summarize
pull out the important bits from the meeting notes,docs.summarize
pull out the important bits from the client proposal,docs.summarize
pull out the important bits from the attached PDF,docs.summarize
pull out the important bits from the sprint retro doc,docs.summarize
pull out the important bits from the design brief,docs.summarize
pull out the important bits from the onboarding guide,docs.summarize
pull out the important bits from the research document,docs.summarize
pull out the important bits from the contract draft,docs.summarize
pull out the important bits from the product spec,docs.summarize
pull out the important bits from the incident report,docs.summarize
pull out the important bits from the roadmap,docs.summarize
pull out the important bits from the budget narrative,docs.summarize
pull out the important bits from the release document,docs.summarize
pull out the important bits from the planning notes,docs.summarize
pull out the important bits from the shared Google Doc,docs.summarize
give me a short overview of the project document,docs.summarize
give me a short overview of the requirements doc,docs.summarize
give me a short overview of the policy file,docs.summarize
give me a short overview of the report,docs.summarize
give me a short overview of the architecture document,docs.summarize
give me a short overview of the meeting notes,docs.summarize
give me a short overview of the client proposal,docs.summarize
give me a short overview of the attached PDF,docs.summarize
give me a short overview of the sprint retro doc,docs.summarize
give me a short overview of the design brief,docs.summarize
give me a short overview of the onboarding guide,docs.summarize
give me a short overview of the research document,docs.summarize
give me a short overview of the contract draft,docs.summarize
give me a short overview of the product spec,docs.summarize
give me a short overview of the incident report,docs.summarize
give me a short overview of the roadmap,docs.summarize
give me a short overview of the budget narrative,docs.summarize
give me a short overview of the release document,docs.summarize
give me a short overview of the planning notes,docs.summarize
give me a short overview of the shared Google Doc,docs.summarize
extract the decisions from the project document,docs.summarize
extract the decisions from the requirements doc,docs.summarize
extract the decisions from the policy file,docs.summarize
extract the decisions from the report,docs.summarize
extract the decisions from the architecture document,docs.summarize
extract the decisions from the meeting notes,docs.summarize
extract the decisions from the client proposal,docs.summarize
extract the decisions from the attached PDF,docs.summarize
extract the decisions from the sprint retro doc,docs.summarize
extract the decisions from the design brief,docs.summarize
extract the decisions from the onboarding guide,docs.summarize
extract the decisions from the research document,docs.summarize
extract the decisions from the contract draft,docs.summarize
extract the decisions from the product spec,docs.summarize
extract the decisions from the incident report,docs.summarize
extract the decisions from the roadmap,docs.summarize
extract the decisions from the budget narrative,docs.summarize
extract the decisions from the release document,docs.summarize
extract the decisions from the planning notes,docs.summarize
extract the decisions from the shared Google Doc,docs.summarize
boil the project document down for me,docs.summarize
boil the requirements doc down for me,docs.summarize
boil the policy file down for me,docs.summarize
boil the report down for me,docs.summarize
boil the architecture document down for me,docs.summarize
boil the meeting notes down for me,docs.summarize
boil the client proposal down for me,docs.summarize
boil the attached PDF down for me,docs.summarize
boil the sprint retro doc down for me,docs.summarize
boil the design brief down for me,docs.summarize
boil the onboarding guide down for me,docs.summarize
boil the research document down for me,docs.summarize
boil the contract draft down for me,docs.summarize
boil the product spec down for me,docs.summarize
boil the incident report down for me,docs.summarize
boil the roadmap down for me,docs.summarize
boil the budget narrative down for me,docs.summarize
boil the release document down for me,docs.summarize
boil the planning notes down for me,docs.summarize
boil the shared Google Doc down for me,docs.summarize
what should I know from the project document,docs.summarize
what should I know from the requirements doc,docs.summarize
what should I know from the policy file,docs.summarize
what should I know from the report,docs.summarize
what should I know from the architecture document,docs.summarize
what should I know from the meeting notes,docs.summarize
what should I know from the client proposal,docs.summarize
what should I know from the attached PDF,docs.summarize
what should I know from the sprint retro doc,docs.summarize
what should I know from the design brief,docs.summarize
what should I know from the onboarding guide,docs.summarize
what should I know from the research document,docs.summarize
what should I know from the contract draft,docs.summarize
what should I know from the product spec,docs.summarize
what should I know from the incident report,docs.summarize
what should I know from the roadmap,docs.summarize
what should I know from the budget narrative,docs.summarize
what should I know from the release document,docs.summarize
what should I know from the planning notes,docs.summarize
what should I know from the shared Google Doc,docs.summarize
make a brief summary of the project document,docs.summarize
make a brief summary of the requirements doc,docs.summarize
make a brief summary of the policy file,docs.summarize
make a brief summary of the report,docs.summarize
make a brief summary of the architecture document,docs.summarize
make a brief summary of the meeting notes,docs.summarize
make a brief summary of the client proposal,docs.summarize
make a brief summary of the attached PDF,docs.summarize
make a brief summary of the sprint retro doc,docs.summarize
make a brief summary of the design brief,docs.summarize
make a brief summary of the onboarding guide,docs.summarize
make a brief summary of the research document,docs.summarize
make a brief summary of the contract draft,docs.summarize
make a brief summary of the product spec,docs.summarize
make a brief summary of the incident report,docs.summarize
make a brief summary of the roadmap,docs.summarize
make a brief summary of the budget narrative,docs.summarize
make a brief summary of the release document,docs.summarize
make a brief summary of the planning notes,docs.summarize
make a brief summary of the shared Google Doc,docs.summarize
read the budget spreadsheet,sheets.read
read column A,sheets.read
read cell B12,sheets.read
read the sales data,sheets.read
read the inventory sheet,sheets.read
read the customer log,sheets.read
read the first 50 rows,sheets.read
read the quarterly expenses,sheets.read
read the evaluation sheet,sheets.read
read the revenue figures,sheets.read
read the tracking sheet,sheets.read
read the project metrics,sheets.read
read the latest entries,sheets.read
read rows 10 through 20,sheets.read
read the price column,sheets.read
read the survey results,sheets.read
read the transaction history,sheets.read
read the hiring scores,sheets.read
read the forecast tab,sheets.read
read my Google Sheet,sheets.read
show me the budget spreadsheet,sheets.read
show me column A,sheets.read
show me cell B12,sheets.read
show me the sales data,sheets.read
show me the inventory sheet,sheets.read
show me the customer log,sheets.read
show me the first 50 rows,sheets.read
show me the quarterly expenses,sheets.read
show me the evaluation sheet,sheets.read
show me the revenue figures,sheets.read
show me the tracking sheet,sheets.read
show me the project metrics,sheets.read
show me the latest entries,sheets.read
show me rows 10 through 20,sheets.read
show me the price column,sheets.read
show me the survey results,sheets.read
show me the transaction history,sheets.read
show me the hiring scores,sheets.read
show me the forecast tab,sheets.read
show me my Google Sheet,sheets.read
look at the budget spreadsheet,sheets.read
look at column A,sheets.read
look at cell B12,sheets.read
look at the sales data,sheets.read
look at the inventory sheet,sheets.read
look at the customer log,sheets.read
look at the first 50 rows,sheets.read
look at the quarterly expenses,sheets.read
look at the evaluation sheet,sheets.read
look at the revenue figures,sheets.read
look at the tracking sheet,sheets.read
look at the project metrics,sheets.read
look at the latest entries,sheets.read
look at rows 10 through 20,sheets.read
look at the price column,sheets.read
look at the survey results,sheets.read
look at the transaction history,sheets.read
look at the hiring scores,sheets.read
look at the forecast tab,sheets.read
look at my Google Sheet,sheets.read
what is in the budget spreadsheet,sheets.read
what is in column A,sheets.read
what is in cell B12,sheets.read
what is in the sales data,sheets.read
what is in the inventory sheet,sheets.read
what is in the customer log,sheets.read
what is in the first 50 rows,sheets.read
what is in the quarterly expenses,sheets.read
what is in the evaluation sheet,sheets.read
what is in the revenue figures,sheets.read
what is in the tracking sheet,sheets.read
what is in the project metrics,sheets.read
what is in the latest entries,sheets.read
what is in rows 10 through 20,sheets.read
what is in the price column,sheets.read
what is in the survey results,sheets.read
what is in the transaction history,sheets.read
what is in the hiring scores,sheets.read
what is in the forecast tab,sheets.read
what is in my Google Sheet,sheets.read
pull the values from the budget spreadsheet,sheets.read
pull the values from column A,sheets.read
pull the values from cell B12,sheets.read
pull the values from the sales data,sheets.read
pull the values from the inventory sheet,sheets.read
pull the values from the customer log,sheets.read
pull the values from the first 50 rows,sheets.read
pull the values from the quarterly expenses,sheets.read
pull the values from the evaluation sheet,sheets.read
pull the values from the revenue figures,sheets.read
pull the values from the tracking sheet,sheets.read
pull the values from the project metrics,sheets.read
pull the values from the latest entries,sheets.read
pull the values from rows 10 through 20,sheets.read
pull the values from the price column,sheets.read
pull the values from the survey results,sheets.read
pull the values from the transaction history,sheets.read
pull the values from the hiring scores,sheets.read
pull the values from the forecast tab,sheets.read
pull the values from my Google Sheet,sheets.read
check the budget spreadsheet in the sheet,sheets.read
check column A in the sheet,sheets.read
check cell B12 in the sheet,sheets.read
check the sales data in the sheet,sheets.read
check the inventory sheet in the sheet,sheets.read
check the customer log in the sheet,sheets.read
check the first 50 rows in the sheet,sheets.read
check the quarterly expenses in the sheet,sheets.read
check the evaluation sheet in the sheet,sheets.read
check the revenue figures in the sheet,sheets.read
check the tracking sheet in the sheet,sheets.read
check the project metrics in the sheet,sheets.read
check the latest entries in the sheet,sheets.read
check rows 10 through 20 in the sheet,sheets.read
check the price column in the sheet,sheets.read
check the survey results in the sheet,sheets.read
check the transaction history in the sheet,sheets.read
check the hiring scores in the sheet,sheets.read
check the forecast tab in the sheet,sheets.read
check my Google Sheet in the sheet,sheets.read
fetch the budget spreadsheet,sheets.read
fetch column A,sheets.read
fetch cell B12,sheets.read
fetch the sales data,sheets.read
fetch the inventory sheet,sheets.read
fetch the customer log,sheets.read
fetch the first 50 rows,sheets.read
fetch the quarterly expenses,sheets.read
fetch the evaluation sheet,sheets.read
fetch the revenue figures,sheets.read
fetch the tracking sheet,sheets.read
fetch the project metrics,sheets.read
fetch the latest entries,sheets.read
fetch rows 10 through 20,sheets.read
fetch the price column,sheets.read
fetch the survey results,sheets.read
fetch the transaction history,sheets.read
fetch the hiring scores,sheets.read
fetch the forecast tab,sheets.read
fetch my Google Sheet,sheets.read
let me see the budget spreadsheet,sheets.read
let me see column A,sheets.read
let me see cell B12,sheets.read
let me see the sales data,sheets.read
let me see the inventory sheet,sheets.read
let me see the customer log,sheets.read
let me see the first 50 rows,sheets.read
let me see the quarterly expenses,sheets.read
let me see the evaluation sheet,sheets.read
let me see the revenue figures,sheets.read
let me see the tracking sheet,sheets.read
let me see the project metrics,sheets.read
let me see the latest entries,sheets.read
let me see rows 10 through 20,sheets.read
let me see the price column,sheets.read
let me see the survey results,sheets.read
let me see the transaction history,sheets.read
let me see the hiring scores,sheets.read
let me see the forecast tab,sheets.read
let me see my Google Sheet,sheets.read
inspect the budget spreadsheet,sheets.read
inspect column A,sheets.read
inspect cell B12,sheets.read
inspect the sales data,sheets.read
inspect the inventory sheet,sheets.read
inspect the customer log,sheets.read
inspect the first 50 rows,sheets.read
inspect the quarterly expenses,sheets.read
inspect the evaluation sheet,sheets.read
inspect the revenue figures,sheets.read
inspect the tracking sheet,sheets.read
inspect the project metrics,sheets.read
inspect the latest entries,sheets.read
inspect rows 10 through 20,sheets.read
inspect the price column,sheets.read
inspect the survey results,sheets.read
inspect the transaction history,sheets.read
inspect the hiring scores,sheets.read
inspect the forecast tab,sheets.read
inspect my Google Sheet,sheets.read
open the budget spreadsheet from the spreadsheet,sheets.read
open column A from the spreadsheet,sheets.read
open cell B12 from the spreadsheet,sheets.read
open the sales data from the spreadsheet,sheets.read
open the inventory sheet from the spreadsheet,sheets.read
open the customer log from the spreadsheet,sheets.read
open the first 50 rows from the spreadsheet,sheets.read
open the quarterly expenses from the spreadsheet,sheets.read
open the evaluation sheet from the spreadsheet,sheets.read
open the revenue figures from the spreadsheet,sheets.read
open the tracking sheet from the spreadsheet,sheets.read
open the project metrics from the spreadsheet,sheets.read
open the latest entries from the spreadsheet,sheets.read
open rows 10 through 20 from the spreadsheet,sheets.read
open the price column from the spreadsheet,sheets.read
open the survey results from the spreadsheet,sheets.read
open the transaction history from the spreadsheet,sheets.read
open the hiring scores from the spreadsheet,sheets.read
open the forecast tab from the spreadsheet,sheets.read
open my Google Sheet from the spreadsheet,sheets.read
add the new customer to the sheet,sheets.write
add these candidate scores to the sheet,sheets.write
add today's transactions to the sheet,sheets.write
add the benchmark results to the sheet,sheets.write
add the user feedback to the sheet,sheets.write
add the latest sales figures to the sheet,sheets.write
add the expense details to the sheet,sheets.write
add the inventory count to the sheet,sheets.write
add these project metrics to the sheet,sheets.write
add the new contact to the sheet,sheets.write
add the survey ratings to the sheet,sheets.write
add the payment records to the sheet,sheets.write
add the test results to the sheet,sheets.write
add the shipment details to the sheet,sheets.write
add the support tickets to the sheet,sheets.write
add the daily numbers to the sheet,sheets.write
add the revenue totals to the sheet,sheets.write
add the meeting attendance to the sheet,sheets.write
add the product list to the sheet,sheets.write
add these benchmark results to the sheet,sheets.write
put the new customer into my spreadsheet,sheets.write
put these candidate scores into my spreadsheet,sheets.write
put today's transactions into my spreadsheet,sheets.write
put the benchmark results into my spreadsheet,sheets.write
put the user feedback into my spreadsheet,sheets.write
put the latest sales figures into my spreadsheet,sheets.write
put the expense details into my spreadsheet,sheets.write
put the inventory count into my spreadsheet,sheets.write
put these project metrics into my spreadsheet,sheets.write
put the new contact into my spreadsheet,sheets.write
put the survey ratings into my spreadsheet,sheets.write
put the payment records into my spreadsheet,sheets.write
put the test results into my spreadsheet,sheets.write
put the shipment details into my spreadsheet,sheets.write
put the support tickets into my spreadsheet,sheets.write
put the daily numbers into my spreadsheet,sheets.write
put the revenue totals into my spreadsheet,sheets.write
put the meeting attendance into my spreadsheet,sheets.write
put the product list into my spreadsheet,sheets.write
put these benchmark results into my spreadsheet,sheets.write
write the new customer to the Google Sheet,sheets.write
write these candidate scores to the Google Sheet,sheets.write
write today's transactions to the Google Sheet,sheets.write
write the benchmark results to the Google Sheet,sheets.write
write the user feedback to the Google Sheet,sheets.write
write the latest sales figures to the Google Sheet,sheets.write
write the expense details to the Google Sheet,sheets.write
write the inventory count to the Google Sheet,sheets.write
write these project metrics to the Google Sheet,sheets.write
write the new contact to the Google Sheet,sheets.write
write the survey ratings to the Google Sheet,sheets.write
write the payment records to the Google Sheet,sheets.write
write the test results to the Google Sheet,sheets.write
write the shipment details to the Google Sheet,sheets.write
write the support tickets to the Google Sheet,sheets.write
write the daily numbers to the Google Sheet,sheets.write
write the revenue totals to the Google Sheet,sheets.write
write the meeting attendance to the Google Sheet,sheets.write
write the product list to the Google Sheet,sheets.write
write these benchmark results to the Google Sheet,sheets.write
enter the new customer,sheets.write
enter these candidate scores,sheets.write
enter today's transactions,sheets.write
enter the benchmark results,sheets.write
enter the user feedback,sheets.write
enter the latest sales figures,sheets.write
enter the expense details,sheets.write
enter the inventory count,sheets.write
enter these project metrics,sheets.write
enter the new contact,sheets.write
enter the survey ratings,sheets.write
enter the payment records,sheets.write
enter the test results,sheets.write
enter the shipment details,sheets.write
enter the support tickets,sheets.write
enter the daily numbers,sheets.write
enter the revenue totals,sheets.write
enter the meeting attendance,sheets.write
enter the product list,sheets.write
enter these benchmark results,sheets.write
record the new customer in the sheet,sheets.write
record these candidate scores in the sheet,sheets.write
record today's transactions in the sheet,sheets.write
record the benchmark results in the sheet,sheets.write
record the user feedback in the sheet,sheets.write
record the latest sales figures in the sheet,sheets.write
record the expense details in the sheet,sheets.write
record the inventory count in the sheet,sheets.write
record these project metrics in the sheet,sheets.write
record the new contact in the sheet,sheets.write
record the survey ratings in the sheet,sheets.write
record the payment records in the sheet,sheets.write
record the test results in the sheet,sheets.write
record the shipment details in the sheet,sheets.write
record the support tickets in the sheet,sheets.write
record the daily numbers in the sheet,sheets.write
record the revenue totals in the sheet,sheets.write
record the meeting attendance in the sheet,sheets.write
record the product list in the sheet,sheets.write
record these benchmark results in the sheet,sheets.write
save the new customer in the spreadsheet,sheets.write
save these candidate scores in the spreadsheet,sheets.write
save today's transactions in the spreadsheet,sheets.write
save the benchmark results in the spreadsheet,sheets.write
save the user feedback in the spreadsheet,sheets.write
save the latest sales figures in the spreadsheet,sheets.write
save the expense details in the spreadsheet,sheets.write
save the inventory count in the spreadsheet,sheets.write
save these project metrics in the spreadsheet,sheets.write
save the new contact in the spreadsheet,sheets.write
save the survey ratings in the spreadsheet,sheets.write
save the payment records in the spreadsheet,sheets.write
save the test results in the spreadsheet,sheets.write
save the shipment details in the spreadsheet,sheets.write
save the support tickets in the spreadsheet,sheets.write
save the daily numbers in the spreadsheet,sheets.write
save the revenue totals in the spreadsheet,sheets.write
save the meeting attendance in the spreadsheet,sheets.write
save the product list in the spreadsheet,sheets.write
save these benchmark results in the spreadsheet,sheets.write
append the new customer to the sheet,sheets.write
append these candidate scores to the sheet,sheets.write
append today's transactions to the sheet,sheets.write
append the benchmark results to the sheet,sheets.write
append the user feedback to the sheet,sheets.write
append the latest sales figures to the sheet,sheets.write
append the expense details to the sheet,sheets.write
append the inventory count to the sheet,sheets.write
append these project metrics to the sheet,sheets.write
append the new contact to the sheet,sheets.write
append the survey ratings to the sheet,sheets.write
append the payment records to the sheet,sheets.write
append the test results to the sheet,sheets.write
append the shipment details to the sheet,sheets.write
append the support tickets to the sheet,sheets.write
append the daily numbers to the sheet,sheets.write
append the revenue totals to the sheet,sheets.write
append the meeting attendance to the sheet,sheets.write
append the product list to the sheet,sheets.write
append these benchmark results to the sheet,sheets.write
log the new customer in my spreadsheet,sheets.write
log these candidate scores in my spreadsheet,sheets.write
log today's transactions in my spreadsheet,sheets.write
log the benchmark results in my spreadsheet,sheets.write
log the user feedback in my spreadsheet,sheets.write
log the latest sales figures in my spreadsheet,sheets.write
log the expense details in my spreadsheet,sheets.write
log the inventory count in my spreadsheet,sheets.write
log these project metrics in my spreadsheet,sheets.write
log the new contact in my spreadsheet,sheets.write
log the survey ratings in my spreadsheet,sheets.write
log the payment records in my spreadsheet,sheets.write
log the test results in my spreadsheet,sheets.write
log the shipment details in my spreadsheet,sheets.write
log the support tickets in my spreadsheet,sheets.write
log the daily numbers in my spreadsheet,sheets.write
log the revenue totals in my spreadsheet,sheets.write
log the meeting attendance in my spreadsheet,sheets.write
log the product list in my spreadsheet,sheets.write
log these benchmark results in my spreadsheet,sheets.write
insert the new customer as a new row,sheets.write
insert these candidate scores as a new row,sheets.write
insert today's transactions as a new row,sheets.write
insert the benchmark results as a new row,sheets.write
insert the user feedback as a new row,sheets.write
insert the latest sales figures as a new row,sheets.write
insert the expense details as a new row,sheets.write
insert the inventory count as a new row,sheets.write
insert these project metrics as a new row,sheets.write
insert the new contact as a new row,sheets.write
insert the survey ratings as a new row,sheets.write
insert the payment records as a new row,sheets.write
insert the test results as a new row,sheets.write
insert the shipment details as a new row,sheets.write
insert the support tickets as a new row,sheets.write
insert the daily numbers as a new row,sheets.write
insert the revenue totals as a new row,sheets.write
insert the meeting attendance as a new row,sheets.write
insert the product list as a new row,sheets.write
insert these benchmark results as a new row,sheets.write
send the new customer into the sheet,sheets.write
send these candidate scores into the sheet,sheets.write
send today's transactions into the sheet,sheets.write
send the benchmark results into the sheet,sheets.write
send the user feedback into the sheet,sheets.write
send the latest sales figures into the sheet,sheets.write
send the expense details into the sheet,sheets.write
send the inventory count into the sheet,sheets.write
send these project metrics into the sheet,sheets.write
send the new contact into the sheet,sheets.write
send the survey ratings into the sheet,sheets.write
send the payment records into the sheet,sheets.write
send the test results into the sheet,sheets.write
send the shipment details into the sheet,sheets.write
send the support tickets into the sheet,sheets.write
send the daily numbers into the sheet,sheets.write
send the revenue totals into the sheet,sheets.write
send the meeting attendance into the sheet,sheets.write
send the product list into the sheet,sheets.write
send these benchmark results into the sheet,sheets.write
update the price column,sheets.update
update row 15,sheets.update
update cell C4,sheets.update
update the budget figures,sheets.update
update the inventory quantities,sheets.update
update the customer record,sheets.update
update the evaluation scores,sheets.update
update the sales totals,sheets.update
update the project metrics,sheets.update
update the tracking data,sheets.update
update the quarterly expenses,sheets.update
update the forecast values,sheets.update
update the hiring results,sheets.update
update the revenue column,sheets.update
update the product entries,sheets.update
update the survey results,sheets.update
update the transaction figures,sheets.update
update the contact details,sheets.update
update the shipment status,sheets.update
update the spreadsheet formulas,sheets.update
edit the price column in the spreadsheet,sheets.update
edit row 15 in the spreadsheet,sheets.update
edit cell C4 in the spreadsheet,sheets.update
edit the budget figures in the spreadsheet,sheets.update
edit the inventory quantities in the spreadsheet,sheets.update
edit the customer record in the spreadsheet,sheets.update
edit the evaluation scores in the spreadsheet,sheets.update
edit the sales totals in the spreadsheet,sheets.update
edit the project metrics in the spreadsheet,sheets.update
edit the tracking data in the spreadsheet,sheets.update
edit the quarterly expenses in the spreadsheet,sheets.update
edit the forecast values in the spreadsheet,sheets.update
edit the hiring results in the spreadsheet,sheets.update
edit the revenue column in the spreadsheet,sheets.update
edit the product entries in the spreadsheet,sheets.update
edit the survey results in the spreadsheet,sheets.update
edit the transaction figures in the spreadsheet,sheets.update
edit the contact details in the spreadsheet,sheets.update
edit the shipment status in the spreadsheet,sheets.update
edit the spreadsheet formulas in the spreadsheet,sheets.update
change the price column,sheets.update
change row 15,sheets.update
change cell C4,sheets.update
change the budget figures,sheets.update
change the inventory quantities,sheets.update
change the customer record,sheets.update
change the evaluation scores,sheets.update
change the sales totals,sheets.update
change the project metrics,sheets.update
change the tracking data,sheets.update
change the quarterly expenses,sheets.update
change the forecast values,sheets.update
change the hiring results,sheets.update
change the revenue column,sheets.update
change the product entries,sheets.update
change the survey results,sheets.update
change the transaction figures,sheets.update
change the contact details,sheets.update
change the shipment status,sheets.update
change the spreadsheet formulas,sheets.update
replace the values in the price column,sheets.update
replace the values in row 15,sheets.update
replace the values in cell C4,sheets.update
replace the values in the budget figures,sheets.update
replace the values in the inventory quantities,sheets.update
replace the values in the customer record,sheets.update
replace the values in the evaluation scores,sheets.update
replace the values in the sales totals,sheets.update
replace the values in the project metrics,sheets.update
replace the values in the tracking data,sheets.update
replace the values in the quarterly expenses,sheets.update
replace the values in the forecast values,sheets.update
replace the values in the hiring results,sheets.update
replace the values in the revenue column,sheets.update
replace the values in the product entries,sheets.update
replace the values in the survey results,sheets.update
replace the values in the transaction figures,sheets.update
replace the values in the contact details,sheets.update
replace the values in the shipment status,sheets.update
replace the values in the spreadsheet formulas,sheets.update
modify the price column on the sheet,sheets.update
modify row 15 on the sheet,sheets.update
modify cell C4 on the sheet,sheets.update
modify the budget figures on the sheet,sheets.update
modify the inventory quantities on the sheet,sheets.update
modify the customer record on the sheet,sheets.update
modify the evaluation scores on the sheet,sheets.update
modify the sales totals on the sheet,sheets.update
modify the project metrics on the sheet,sheets.update
modify the tracking data on the sheet,sheets.update
modify the quarterly expenses on the sheet,sheets.update
modify the forecast values on the sheet,sheets.update
modify the hiring results on the sheet,sheets.update
modify the revenue column on the sheet,sheets.update
modify the product entries on the sheet,sheets.update
modify the survey results on the sheet,sheets.update
modify the transaction figures on the sheet,sheets.update
modify the contact details on the sheet,sheets.update
modify the shipment status on the sheet,sheets.update
modify the spreadsheet formulas on the sheet,sheets.update
correct the price column,sheets.update
correct row 15,sheets.update
correct cell C4,sheets.update
correct the budget figures,sheets.update
correct the inventory quantities,sheets.update
correct the customer record,sheets.update
correct the evaluation scores,sheets.update
correct the sales totals,sheets.update
correct the project metrics,sheets.update
correct the tracking data,sheets.update
correct the quarterly expenses,sheets.update
correct the forecast values,sheets.update
correct the hiring results,sheets.update
correct the revenue column,sheets.update
correct the product entries,sheets.update
correct the survey results,sheets.update
correct the transaction figures,sheets.update
correct the contact details,sheets.update
correct the shipment status,sheets.update
correct the spreadsheet formulas,sheets.update
refresh the price column with these numbers,sheets.update
refresh row 15 with these numbers,sheets.update
refresh cell C4 with these numbers,sheets.update
refresh the budget figures with these numbers,sheets.update
refresh the inventory quantities with these numbers,sheets.update
refresh the customer record with these numbers,sheets.update
refresh the evaluation scores with these numbers,sheets.update
refresh the sales totals with these numbers,sheets.update
refresh the project metrics with these numbers,sheets.update
refresh the tracking data with these numbers,sheets.update
refresh the quarterly expenses with these numbers,sheets.update
refresh the forecast values with these numbers,sheets.update
refresh the hiring results with these numbers,sheets.update
refresh the revenue column with these numbers,sheets.update
refresh the product entries with these numbers,sheets.update
refresh the survey results with these numbers,sheets.update
refresh the transaction figures with these numbers,sheets.update
refresh the contact details with these numbers,sheets.update
refresh the shipment status with these numbers,sheets.update
refresh the spreadsheet formulas with these numbers,sheets.update
revise the price column in my Google Sheet,sheets.update
revise row 15 in my Google Sheet,sheets.update
revise cell C4 in my Google Sheet,sheets.update
revise the budget figures in my Google Sheet,sheets.update
revise the inventory quantities in my Google Sheet,sheets.update
revise the customer record in my Google Sheet,sheets.update
revise the evaluation scores in my Google Sheet,sheets.update
revise the sales totals in my Google Sheet,sheets.update
revise the project metrics in my Google Sheet,sheets.update
revise the tracking data in my Google Sheet,sheets.update
revise the quarterly expenses in my Google Sheet,sheets.update
revise the forecast values in my Google Sheet,sheets.update
revise the hiring results in my Google Sheet,sheets.update
revise the revenue column in my Google Sheet,sheets.update
revise the product entries in my Google Sheet,sheets.update
revise the survey results in my Google Sheet,sheets.update
revise the transaction figures in my Google Sheet,sheets.update
revise the contact details in my Google Sheet,sheets.update
revise the shipment status in my Google Sheet,sheets.update
revise the spreadsheet formulas in my Google Sheet,sheets.update
overwrite the price column with the new data,sheets.update
overwrite row 15 with the new data,sheets.update
overwrite cell C4 with the new data,sheets.update
overwrite the budget figures with the new data,sheets.update
overwrite the inventory quantities with the new data,sheets.update
overwrite the customer record with the new data,sheets.update
overwrite the evaluation scores with the new data,sheets.update
overwrite the sales totals with the new data,sheets.update
overwrite the project metrics with the new data,sheets.update
overwrite the tracking data with the new data,sheets.update
overwrite the quarterly expenses with the new data,sheets.update
overwrite the forecast values with the new data,sheets.update
overwrite the hiring results with the new data,sheets.update
overwrite the revenue column with the new data,sheets.update
overwrite the product entries with the new data,sheets.update
overwrite the survey results with the new data,sheets.update
overwrite the transaction figures with the new data,sheets.update
